continent,country,covid_confirmed_cases,covid_deaths,covid_fatality_rate,age dependency ratio (% of working-age population),"age dependency ratio, old","age dependency ratio, young","age population, age 0, female, interpolated","age population, age 0, male, interpolated","age population, age 01, female, interpolated","age population, age 01, male, interpolated","age population, age 02, female, interpolated","age population, age 02, male, interpolated","age population, age 03, female, interpolated","age population, age 03, male, interpolated","age population, age 04, female, interpolated","age population, age 04, male, interpolated","age population, age 05, female, interpolated","age population, age 05, male, interpolated","age population, age 06, female, interpolated","age population, age 06, male, interpolated","age population, age 07, female, interpolated","age population, age 07, male, interpolated","age population, age 08, female, interpolated","age population, age 08, male, interpolated","age population, age 09, female, interpolated","age population, age 09, male, interpolated","age population, age 10, female, interpolated","age population, age 10, male, interpolated","age population, age 11, female, interpolated","age population, age 11, male, interpolated","age population, age 12, female, interpolated","age population, age 12, male, interpolated","age population, age 13, female, interpolated","age population, age 13, male, interpolated","age population, age 14, female, interpolated","age population, age 14, male, interpolated","age population, age 15, female, interpolated","age population, age 15, male, interpolated","age population, age 16, female, interpolated","age population, age 16, male, interpolated","age population, age 17, female, interpolated","age population, age 17, male, interpolated","age population, age 18, female, interpolated","age population, age 18, male, interpolated","age population, age 19, female, interpolated","age population, age 19, male, interpolated","age population, age 20, female, interpolated","age population, age 20, male, interpolated","age population, age 21, female, interpolated","age population, age 21, male, interpolated","age population, age 22, female, interpolated","age population, age 22, male, interpolated","age population, age 23, female, interpolated","age population, age 23, male, interpolated","age population, age 24, female, interpolated","age population, age 24, male, interpolated","age population, age 25, female, interpolated","age population, age 25, male, interpolated",diabetes prevalence (% of population ages 20 to 79),female population 00-04,female population 05-09,female population 10-14,female population 15-19,female population 20-24,female population 25-29,female population 30-34,female population 35-39,female population 40-44,female population 45-49,female population 50-54,female population 55-59,female population 60-64,female population 65-69,female population 70-74,female population 75-79,female population 80+,"gni per capita, atlas method (current us$)","immunization, dpt (% of children ages 12-23 months)","immunization, hepb3 (% of one-year-old children)","immunization, hib3 (% of children ages 12-23 months)","immunization, measles (% of children ages 12-23 months)","immunization, pol3 (% of one-year-old children)",improved sanitation facilities (% of population with access),"improved sanitation facilities, rural (% of rural population with access)","improved sanitation facilities, urban (% of urban population with access)",improved water source (% of population with access),"improved water source, rural (% of rural population with access)","improved water source, urban (% of urban population with access)",lifetime risk of maternal death (%),lifetime risk of maternal death (1 in: rate varies by country),male population 00-04,male population 05-09,male population 10-14,male population 15-19,male population 20-24,male population 25-29,male population 30-34,male population 35-39,male population 40-44,male population 45-49,male population 50-54,male population 55-59,male population 60-64,male population 65-69,male population 70-74,male population 75-79,male population 80+,maternal leave benefits (% of wages paid in covered period),"maternal mortality ratio (modeled estimate, per 100,000 live births)","mortality rate, infant (per 1,000 live births)","mortality rate, infant, female (per 1,000 live births)","mortality rate, infant, male (per 1,000 live births)","mortality rate, neonatal (per 1,000 live births)","mortality rate, under-5 (per 1,000)","mortality rate, under-5, female (per 1,000)","mortality rate, under-5, male (per 1,000)",number of infant deaths,number of maternal deaths,number of neonatal deaths,number of under-five deaths,number of weeks of maternity leave,people practicing open defecation (% of population),"people practicing open defecation, rural (% of rural population)","people practicing open defecation, urban (% of urban population)","population ages 00-04, female (% of female population)","population ages 00-04, male (% of male population)",population ages 00-14 (% of total),"population ages 00-14, female (% of total)","population ages 00-14, male (% of total)","population ages 00-14, total","population ages 0-14, female","population ages 0-14, male","population ages 05-09, female (% of female population)","population ages 05-09, male (% of male population)","population ages 10-14, female (% of female population)","population ages 15-19, female (% of female population)","population ages 15-19, male (% of male population)",population ages 15-64 (% of total),"population ages 15-64, female","population ages 15-64, female (% of total)","population ages 15-64, male","population ages 15-64, male (% of total)","population ages 15-64, total","population ages 20-24, female (% of female population)","population ages 20-24, male (% of male population)","population ages 25-29, female (% of female population)","population ages 25-29, male (% of male population)","population ages 30-34, female (% of female population)","population ages 30-34, male (% of male population)","population ages 35-39, female (% of female population)","population ages 35-39, male (% of male population)","population ages 40-44, female (% of female population)","population ages 40-44, male (% of male population)","population ages 45-49, female (% of female population)","population ages 45-49, male (% of male population)","population ages 50-54, female (% of female population)","population ages 50-54, male (% of male population)","population ages 55-59, female (% of female population)","population ages 55-59, male (% of male population)","population ages 60-64, female (% of female population)","population ages 60-64, male (% of male population)",population ages 65 and above (% of total),"population ages 65 and above, female","population ages 65 and above, female (% of total)","population ages 65 and above, male","population ages 65 and above, male (% of total)","population ages 65 and above, total","population ages 65-69, female (% of female population)","population ages 65-69, male (% of male population)","population ages 70-74, female (% of female population)","population ages 70-74, male (% of male population)","population ages 75-79, female (% of female population)","population ages 75-79, male (% of male population)","population ages 80 and older, female (% of female population)","population ages 80 and older, male (% of male population)","population ages10-14, male (% of male population)",population growth (annual %),"population, female","population, female (% of total)","population, male","population, male (% of total)","population, total",rural population,rural population (% of total population),rural population growth (annual %),urban population,urban population (% of total),urban population growth (annual %),grand total,fat_animal products,fat_animal fats,fat_cereals - excluding beer,fat_eggs,"fat_fish, seafood",fat_fruits - excluding wine,fat_meat,fat_miscellaneous,fat_milk - excluding butter,fat_offals,fat_oilcrops,fat_pulses,fat_spices,fat_starchy roots,fat_stimulants,fat_treenuts,fat_vegetal products,fat_vegetable oils,fat_vegetables,obesity,undernourished,population,kcal_alcoholic beverages,kcal_animal products,kcal_animal fats,kcal_cereals - excluding beer,kcal_eggs,"kcal_fish, seafood",kcal_fruits - excluding wine,kcal_meat,kcal_milk - excluding butter,kcal_miscellaneous,kcal_offals,kcal_oilcrops,kcal_pulses,kcal_spices,kcal_starchy roots,kcal_stimulants,kcal_sugar & sweeteners,kcal_treenuts,kcal_vegetal products,kcal_vegetable oils,kcal_vegetables,protein_alcoholic beverages,protein_animal products,protein_animal fats,protein_cereals - excluding beer,protein_eggs,"protein_fish, seafood",protein_fruits - excluding wine,protein_meat,protein_milk - excluding butter,protein_offals,protein_oilcrops,protein_pulses,protein_spices,protein_starchy roots,protein_stimulants,protein_sugar & sweeteners,protein_treenuts,protein_vegetal products,protein_vegetable oils,protein_vegetables,protein_miscellaneous
asia,israel,1383932,8243,0.59562175,64.12940849,18.44652075,45.68288774,85218,89637,83006,87403,80902,85265,78907,83223,77014,81276,75223,79422,73530,77660,71933,75991,70429,74410,69016,72920,67673,71495,66385,70115,65225,68884,64225,67846,63331,66936,62510,66083,61820,65349,60950,64421,59763,63156,58420,61715,57191,60376,55974,59050,55162,58059,54960,57580,55165,57447,55360,57305,7.5,420938,374259,339661,315368,289376,289487,290298,285663,262937,223685,206330,196623,203436,170684,108839,91769,155551,35440,94,97,94,98,96,100,100,100,100,100,100,0.016186473,6200,443548,395327,358822,333306,303988,296289,290585,283006,258855,217693,196534,180189,182323,152440,93041,69775,99775,100,5,3.2,3,3.4,2.1,4,3.7,4.3,561,9,368,693,98,0,0,0,9.963243587,10.67377445,27.83345709,26.86115777,28.82199697,2332555,1134858,1197697,8.858411187,9.513349971,8.039502998,7.464506066,8.020861181,60.92753058,2563203,60.66889145,2542768,61.19048983,5105971,6.849291819,7.315318298,6.851923777,7.130054521,6.87111002,6.992782265,6.761404069,6.810394478,6.22350054,6.229219409,5.29444364,5.238678415,4.883661266,4.729503131,4.653893713,4.336167726,4.815156541,4.3875104,11.23901233,526844,12.46995078,415031,9.987513201,941874,4.039958548,3.668387843,2.576122032,2.238995774,2.17210404,1.679103031,3.681766158,2.401026553,8.634872555,1.984868821,4224905,50.41412266,4155495,49.58587734,8380400,658699,7.86,1.173860229,7721701,92.14,2.054357273,53880134.69,15.8138,1.2809,1.6083,0.87,0.5746,1.6051,8.1541,0.0257,4.8443,0.0867,3.0787,0.1605,0.061,0.0353,0.8315,1.3194,34.1862,25.1782,0.2857,26.7,2.5,9216000,0.6267,11.5653,0.5127,15.297,0.5555,0.6409,2.6919,5.7257,4.0023,0.0997,0.1424,1.581,0.8688,0.0712,1.0255,0.4985,3.6177,0.6552,38.4133,9.8846,1.524,0.11,29.564,0.0204,12.7832,1.2755,2.6773,0.8476,16.5363,8.3374,0.7131,1.5444,1.4792,0.0652,0.6846,0.4931,0.0041,0.5134,20.436,0.0326,1.7889,0.0896
europe,italy,6125683,137402,2.243047836,56.54415147,35.08135061,21.46280086,229756,244155,241482,256700,251119,266942,258850,275091,264866,281357,269350,285946,272490,289071,274472,290939,275483,291760,275708,291741,275270,290998,274291,289644,273281,288365,272553,287558,272104,287149,271525,286555,270801,285767,271135,286092,273054,288080,276072,291191,279244,294427,282848,298115,286232,301318,289009,303511,291558,305216,294784,307614,5.1,1267003,1390472,1390468,1385474,1452892,1541011,1696102,2001276,2369557,2482526,2422134,2127500,1954573,1945061,1605484,1562036,2650533,32790,93,93,93,85,93,99.5,99.6,99.5,100,100,100,0.005065322,19700,1346488,1473803,1467964,1461833,1527825,1598843,1741307,2036796,2387327,2452339,2355131,2030723,1815047,1757808,1368074,1223839,1512838,80,4,2.9,2.7,3.1,2.1,3.5,3.2,3.8,1378,18,998,1693,150,0,0,0,4.055174479,4.555411801,13.71038193,12.95586514,14.50793971,8336198,4047944,4288254,4.450351837,4.986141933,4.45033882,4.434353386,4.945646173,63.87974217,19433045,62.19748291,19407170,65.65796494,38840215,4.650130703,5.168909494,4.932166861,5.409173329,5.42855167,5.891156121,6.405293548,6.890849616,7.584014241,8.07675756,7.945583788,8.296704714,7.752290869,7.967833184,6.809283723,6.870302456,6.255814124,6.140632294,22.4098759,7763113,24.84665195,5862559,19.83409535,13625672,6.225369553,5.946980551,5.138519541,4.628443146,4.999457335,4.140467862,8.483305522,5.118203794,4.966385974,0.021292655,31244102,51.38656287,29557983,48.61343713,60802085,18870535,31.036,-0.43840511,41931550,68.964,0.228862828,379699715.1,21.8727,5.3931,1.3598,1.0529,0.7327,0.2541,8.7134,0.0198,5.9146,0.0627,0.4753,0.0858,0.0099,0.0297,0.1056,1.4324,28.1306,24.127,0.2277,22.9,2.5,60296000,1.4624,12.5657,2.1014,16.2999,0.6389,0.7951,1.9878,5.0121,3.9188,0.1136,0.0994,0.213,0.6957,0.0142,0.9655,0.1562,4.4299,0.7099,37.4414,9.1722,1.2069,0.1827,26.7179,0.1405,16.4832,1.7191,3.7754,0.8853,12.5299,8.0191,0.5293,0.178,1.4848,0.0141,0.7167,0.5996,0,0.5855,23.2845,0.0141,1.9907,0.1499
north america,jamaica,93920,2473,2.633091993,48.62651083,13.582827,35.04368384,18934,20528,19455,20713,19898,20902,20279,21100,20609,21314,20902,21548,21174,21806,21436,22097,21702,22422,21987,22788,22243,23145,22425,23443,22846,23963,23636,24826,24634,25867,25554,26837,26472,27824,27092,28428,27243,28434,27065,28037,26886,27627,26662,27108,26340,26651,25940,26372,25476,26171,24946,25862,11.5,96782,104615,112990,130207,128136,116583,105671,91837,84988,79033,72947,64310,48471,37880,30066,25036,38911,5010,91,91,91,91,91,81.8,84.1,79.9,93.8,89.4,97.5,0.193707567,520,102034,107991,118319,136193,130698,120238,96446,81031,82358,81473,73959,58785,50726,38452,28805,21736,28235,100,89,13.5,11.8,15.2,11.6,15.7,13.7,17.6,539,43,464,631,56,0.8,1.1,0.5,7.07232995,7.516467906,23.57833915,22.97375162,24.18781932,642732,314387,328344,7.644677015,7.955276595,8.256744653,9.51482426,10.03278844,67.28276415,922183,67.38819764,911906,67.17647744,1834088,9.363501001,9.627983112,8.519242728,8.857479912,7.7219075,7.104761261,6.71099397,5.96920719,6.210457707,6.066975836,5.775314199,6.001772776,5.330543623,5.448301593,4.699435782,4.330432145,3.541976872,3.736775173,9.138896695,131893,9.63805074,117228,8.635703241,249121,2.768103168,2.832630861,2.197039712,2.121939069,1.829499621,1.60117725,2.843408239,2.079956062,8.716074819,0.197815357,1368463,50.20149749,1357478,49.79850251,2725941,1232452,45.212,-0.31408239,1493489,54.788,0.622224289,17889555,23.0867,6.1721,2.2375,0.3242,1.2204,0.4322,9.5156,0.1081,5.7081,0.1462,3.4389,0.089,1.4302,0.2161,0.3496,0.1398,26.9133,18.1732,0.2924,24.4,8,2809000,1.3423,9.4685,1.5781,16.1255,0.127,0.8707,2.5757,3.8999,2.8297,0.2902,0.1451,1.0521,0.5079,0.8163,2.739,0.1633,9.269,0.0363,40.5405,4.5892,1.0339,0.103,24.6534,0.048,16.5134,0.3912,4.8593,1.0913,12.6081,5.7515,0.9883,0.9266,1.2286,1.1187,1.9149,0.3226,0,0.0412,25.3466,0.0343,1.6747,0.3706
asia,japan,1732296,18389,1.061539136,64.46694702,43.32390431,21.14304272,508181,536206,510383,538800,512594,541238,514864,543592,517243,545937,519779,548349,522524,550902,525527,553670,528837,556728,532506,560151,536267,563629,539858,566853,544897,571818,552063,579367,560464,588422,569122,597728,578945,608336,585694,615443,587393,616787,586349,614987,586334,614310,585980,613177,590550,617642,602850,630919,620153,649853,637262,668385,5.7,2571062,2637170,2741863,2916347,2994949,3349441,3658425,4127687,4806799,4302368,3939368,3808298,4368784,4925436,4175768,3513810,6375081,36680,96,87.34868421,96,96,99,100,100,100,100,100,100,0.007484588,13400,2714003,2778225,2878819,3062568,3135409,3514795,3819940,4243451,4912539,4346955,3947924,3749955,4187912,4555833,3618277,2802876,3476336,67,5,2,1.9,2.1,0.9,2.7,2.5,2.9,2093,56,941,2834,98,0,0,0,3.942580673,4.395444287,12.85549617,12.19103103,13.55726898,16321142,7950095,8371046,4.043954353,4.499454162,4.204496006,4.472056199,4.959960251,60.80249069,38272465,58.68870865,38921448,63.0349551,77193913,4.592588564,5.077929188,5.136182392,5.692361835,5.60999222,6.186556161,6.329579543,6.872450822,7.370960778,7.956067471,6.597442743,7.040079776,6.040802676,6.393831904,5.839814911,6.073213712,6.699288623,6.782503975,26.34201314,18990095,29.12026032,14453322,23.40777592,33443417,7.552883683,7.378367317,6.403308792,5.85995505,5.388233833,4.539378736,9.775834011,5.630074821,4.662370531,-0.136430274,65212655,51.36534327,61745817,48.63465673,126958472,8254840,6.502,-7.216006636,118703632,93.498,0.375046485,791458767.7,19.4516,1.9098,1.8642,3.1241,3.2666,0.1881,7.8331,0.0285,3.2096,0.1026,2.9816,0.0342,0.1425,0.0513,0.8266,0.6499,30.5456,23.4308,0.3478,4.4,2.5,125967000,2.4472,10.1594,0.5562,19.6329,1.4461,2.3174,0.8713,3.6522,2.0393,0.0742,0.1298,2.0022,0.2595,0.2039,1.1123,0.4079,4.4679,0.241,39.8406,6.7482,1.2792,0.2541,27.7588,0.0058,12.4213,3.5687,9.5744,0.3292,9.8112,4.1058,0.6294,4.9835,0.4966,0.1848,0.5139,0.6699,0.0462,0.2079,22.2383,0.0289,1.9923,0.0635
asia,jordan,1063405,12653,1.18985711,64.77538658,6.23823234,58.53715424,99303,104056,97613,102015,95943,100046,94294,98149,92669,96317,91065,94550,89486,92843,87932,91192,86403,89596,84902,88050,83420,86542,81948,85062,80534,83647,79191,82309,77897,81021,76625,79763,75398,78564,74101,77260,72683,75775,71205,74197,69783,72688,68396,71225,67099,69863,65930,68651,64870,67566,63790,66471,11.7,479822,439788,402990,370012,336078,310640,295547,249404,216430,170608,130041,90829,63184,54182,44766,28874,22338,4680,99,99,99,94,99,98.6,98.9,98.6,96.9,92.3,97.8,0.203553824,490,500583,456231,418581,385559,349993,324636,313895,271441,241551,193465,140825,91837,63055,50186,40854,27858,18464,100,58,15.4,14.4,16.2,10.6,17.9,16.9,18.9,3176,110,2184,3670,70,0,0,0,12.94879846,12.87172018,35.5254237,35.69257108,35.36616222,2697995,1322600,1375395,11.86841407,11.73127687,10.87535855,9.985392115,9.914055336,60.6886757,2232773,60.2551104,2376257,61.1017857,4609030,9.069626421,8.999530472,8.383139484,8.347514306,7.975829658,8.071326048,6.730583697,6.979686882,5.840725207,6.211111608,4.604141968,4.974654244,3.509373685,3.62109779,2.451172341,2.361446886,1.705125821,1.621362124,3.785900594,150160,4.052318519,137362,3.532052083,287522,1.462191809,1.290455627,1.208085315,1.050497633,0.779213139,0.716325526,0.602828257,0.474773297,10.76316516,2.377946955,3705533,48.79202143,3889014,51.20797857,7594547,1239506,16.321,0.966490303,6355041,83.679,2.655578683,49854435.21,12.2622,1.8696,3.7391,0.5224,0.3189,0.198,5.8122,0.0385,3.6512,0.088,2.5074,0.2584,0.1155,0.055,0.5994,0.9018,37.7378,29.0553,0.2694,33.4,12.2,10679000,0.0553,6.0796,0.5527,22.0892,0.2395,0.2211,1.308,2.8924,2.1002,0.1105,0.0737,0.9211,1.1238,0.0921,0.8106,0.3316,6.9823,0.35,43.9204,8.6035,1.1422,0.0072,17.4589,0.0289,24.224,0.7235,1.1287,0.615,10.361,4.7826,0.4414,1.0636,2.735,0.0941,0.4992,0.6295,0,0.4052,32.5447,0.0145,2.0838,0.1592
asia,kazakhstan,1072518,18211,1.697966841,50.27004132,10.12179375,40.14824757,189071,199163,192314,203256,192206,203598,189215,200709,183809,195107,176453,187312,167616,177841,157764,167216,147367,155953,136888,144574,126295,132975,115551,121058,107636,112439,104022,108882,103670,109042,103600,109364,103848,110012,107037,113277,113992,119762,123387,128308,132770,136936,142274,145794,151018,153538,158200,159212,163858,163109,169446,166960,6.4,942259,782471,554610,549325,744678,850719,682795,617346,585691,527154,591947,476390,402062,222065,192181,211252,138289,11580,98,98,98,99,98,97.5,98.1,97,92.9,85.6,99.4,0.033697791,3000,997223,829064,581707,578051,755098,829639,673391,588499,546696,478179,518253,389884,289270,149259,105430,108738,54512,100,12,12.6,10.7,14.5,7,14.1,12,16.1,4935,45,2744,5528,126,0,0,0,10.38733297,11.76957303,26.71739925,25.1271265,28.41997453,4687334,2279340,2407994,8.625848731,9.784894583,6.113944801,6.055677461,6.822356377,66.546863,6028106,66.45299049,5646959,66.64736464,11675065,8.20922079,8.911933059,9.37821067,9.79168495,7.527032041,7.947595288,6.805537526,6.945663793,6.456569928,6.452293153,5.811272854,5.643628645,6.525536073,6.11660469,5.251654008,4.601542353,4.432279141,3.414062332,6.735737743,763787,8.419883011,417939,4.932660829,1181726,2.448018345,1.761606681,2.118571952,1.244317033,2.328817194,1.283367514,1.52447552,0.643369601,6.865506924,1.463577578,9071234,51.70524906,8472892,48.29475094,17544126,8202405,46.753,1.555584002,9341721,53.247,1.38286199,113040389.5,23.4158,3.0343,1.7405,0.8975,0.1321,0.1787,9.674,0.0389,9.5031,0.1748,0.6488,0.0078,0.0272,0.1088,0.9946,0.7654,26.5822,21.7258,0.3497,21.3,2.5,18732000,1.5175,14.1114,1.1264,14.6746,0.5163,0.1408,1.627,5.1001,6.9775,0.1408,0.2503,0.2972,0.0782,0.0313,2.9568,0.485,4.1302,0.3442,35.8886,7.7441,1.8617,0.2369,28.9452,0.2053,14.0383,1.3317,0.658,0.5211,12.4803,12.8645,1.4107,0.4264,0.1579,0.0316,2.3739,0.4422,0,0.3211,21.0496,0.0316,2.3213,0.1526
africa,kenya,295028,5378,1.822877829,80.86946228,5.068765687,75.80069659,730983,745450,721996,735069,711778,723637,700422,711227,688014,697913,674649,683768,660417,668868,645407,653286,629712,637096,613421,620371,596880,603452,580433,586679,562903,568797,543870,549351,524189,529212,505094,509687,486297,490496,469783,473490,456656,459724,446125,448465,435705,437367,425191,426215,417681,418112,414245,414150,413191,412650,411916,411006,2.4,3553193,3223606,2808275,2363955,2106013,2012776,1718304,1314137,945156,714815,612794,530910,426942,290336,177520,124798,109835,1340,89,89,89,75,83,30.1,29.7,31.2,63.2,56.8,81.6,2.353192765,42,3613296,3263389,2837491,2381862,2108494,2006911,1720966,1348665,1006076,734050,569761,465773,372158,253745,150374,100208,83718,100,510,35.5,32,38.8,22.2,49.4,45.2,53.4,53749,8000,33741,74429,90,12,15.3,2.6,15.42628704,15.69842243,41.90906283,41.61386754,42.20446882,19299250,9585074,9714176,13.99537584,14.17820712,12.19220466,10.26317692,10.34830134,55.288493,12745802,55.33625677,12714716,55.24069515,25460518,9.143314492,9.160619417,8.738523442,8.719279199,7.460064997,7.476954905,5.705362634,5.859446024,4.103421276,4.371024694,3.103389366,3.18917326,2.660462334,2.475398877,2.304960652,2.023609831,1.853580664,1.616887599,2.802444162,702489,3.049875691,588045,2.554836032,1290534,1.260501885,1.102427313,0.770708058,0.653318902,0.541814016,0.435366357,0.476851732,0.363723462,12.32783928,2.610792416,23033365,50.01783702,23016937,49.98216298,46050302,34251294,74.378,2.041014301,11799008,25.622,4.283431046,319308643,17.7332,1.8742,9.9701,0.3438,0.2773,1.0757,6.5654,0,8.4951,0.1885,1.6746,0.8429,0.0555,0.2551,0.0665,0.5989,32.2724,17.5003,0.2107,6,29.4,53528000,0.6828,5.9101,0.3532,26.3951,0.0942,0.1648,1.3892,1.8837,3.2494,0,0.1413,0.4003,3.5555,0.0235,3.8615,0.0706,3.6732,0.1413,44.1017,3.2964,0.6122,0.1724,12.6375,0.0411,24.2979,0.312,0.9115,0.6241,5.1897,5.4114,0.7719,0.4434,8.0145,0.0411,2.0939,0.4681,0,0.1314,37.3542,0.0411,1.0347,0.0082
oceania,kiribati,2,0,0,63.00039147,6.037320033,56.96307144,1318,1426,1420,1496,1481,1533,1505,1544,1502,1532,1472,1501,1424,1456,1360,1399,1290,1338,1214,1273,1130,1201,1031,1119,978,1073,996,1084,1059,1133,1116,1176,1179,1223,1211,1246,1191,1222,1135,1169,1088,1124,1039,1073,1004,1038,994,1026,1001,1029,1002,1026,18.6,7226,6760,5194,5832,5126,4894,4173,3364,2850,3076,2607,1946,1460,925,724,500,342,3230,87,87,87,84,76,39.7,30.6,51.2,66.9,50.6,87.3,0.33676399,300,7531,6967,5610,6036,5290,4934,3818,3038,2559,2752,2372,1647,1197,754,483,281,155,25,90,43.6,39,47.9,23.7,55.9,50.9,60.7,123,3,67,162,84,35.9,48.8,19.7,12.67741539,13.58797633,34.94658566,33.64971315,36.28031178,39288,19180,20108,11.85985719,12.57036663,9.112440569,10.23175845,10.89058891,61.34954591,35328,61.98003474,33643,60.7011403,68971,8.993140231,9.544601617,8.586115546,8.9022806,7.321181073,6.888712471,5.901857927,5.481379908,5.000087721,4.617133372,5.396585905,4.965357968,4.573764452,4.279734411,3.414094984,2.971636836,2.561448446,2.159714203,3.703868426,2491,4.37025211,1673,3.018547921,4164,1.622835488,1.360421478,1.270197723,0.871463626,0.877208372,0.507000577,0.600010527,0.27966224,10.12196882,1.752455198,56999,50.70047944,55424,49.29952056,112423,62615,55.696,1.517484686,49808,44.304,2.048628529,744438.6561,10.5699,0.7467,1.956,0.265,3.0833,0.3517,6.1955,0.0434,0.2553,0.0193,28.5639,0,0.0145,0.2409,0.0193,0.8094,39.4325,7.2939,0.1397,45.6,2.7,125000,0.1145,5.9555,0.2291,16.9993,0.1309,2.6014,1.8815,2.6832,0.2781,0.1145,0.0164,10.2912,0,0.0164,3.6649,0.0164,7.9188,0.2945,44.0609,2.1924,0.5399,0.0338,24.9594,0.0473,15.368,0.4058,16.1052,0.9131,7.6502,0.602,0.1488,4.1328,0.0203,0.0203,2.6583,0.0676,0,0.3179,25.0338,0,1.3731,0.142
asia,north korea,0,0,0,44.31443847,13.76678713,30.54765133,181463,189484,174188,182090,168987,176772,165646,173315,163944,171508,163665,171137,164592,171990,166504,173853,169187,176513,172421,179759,176259,183608,180758,188077,184340,191800,186241,194104,187061,195467,188021,196931,188710,198153,189874,199570,191952,201458,194419,203445,196517,205093,198644,206736,199142,206801,197187,204535,193671,200786,190032,196863,4.4,854228,836369,914659,952976,985161,924735,899022,740165,1095459,1097629,779694,815960,407239,512695,462221,336751,240588,13410.2027,96,96,96,98,99,81.9,72.5,87.9,99.7,99.4,99.9,0.152171014,660,893169,873252,953056,999557,1023951,956469,926611,757066,1107088,1093090,758313,768409,342314,376467,276996,144493,49465,88.875,82,19.7,17.5,21.9,13.5,24.9,22.2,27.5,7440,300,5091,9271,105.4117647,0,0,0,6.644818258,7.261674734,21.16742556,20.26561133,22.10998973,5324733,2605256,2719477,6.505897725,7.099744824,7.114895348,7.412953362,8.126634279,69.29313592,8698040,67.65979926,8732868,71.00027757,17430908,7.663312137,8.324963255,7.193273941,7.776318671,6.993259177,7.533566086,5.757551738,6.155125228,8.521291697,9.000886684,8.538171565,8.88707964,6.065037586,6.165263632,6.347141402,6.247346494,3.167806654,2.783093597,9.539438521,1552255,12.07458941,847421,6.889732699,2399676,3.988121552,3.060765546,3.595497385,2.252042844,2.619498767,1.174762187,1.871471709,0.402162122,7.748570176,0.512315385,12855551,51.10470681,12299766,48.89529319,25155317,9842018,39.125,0.104209748,15313299,60.875,0.775491111,171130723.7,11.4709,0.0262,7.2234,1.6911,0.5375,0.6424,8.7179,0.0131,0.4195,0.0918,0.9832,0.6555,0,0.3146,0.0393,0.0262,38.516,27.5957,1.0357,7.1,47.8,25779000,1.4282,3.1273,0,29.9926,0.4432,0.4186,1.6991,2.0438,0.1477,0.0246,0.0492,0.5171,2.4871,0,3.2012,0,0.8619,0.0492,46.9096,4.5802,2.0192,0.0287,10.0832,0,23.907,1.3872,2.9561,0.6218,5.099,0.3348,0.3061,1.8464,6.2757,0,2.4873,0.0287,0,0.0574,39.912,0,4.6398,0.0287
asia,south korea,635253,5625,0.885473977,37.211136,18.01159369,19.19954231,219503,237645,221228,237473,221886,236682,221778,235547,221203,234341,220465,233336,219863,232808,219699,233029,220272,234271,221885,236811,223654,239765,224692,242258,231229,250325,245932,266545,265549,287736,284250,308047,303314,328554,318148,345539,325914,356525,328662,363031,332255,370025,336690,377698,336692,379837,330598,374229,321141,363992,311762,353757,7.2,1112712,1109276,1198720,1570327,1668040,1551260,1831520,1915561,2104728,2116640,2076532,1916966,1410301,1119751,952470,825139,981247,27440,98,98,98,98,98,100,100,100,89.77070064,84.74076433,99.7,0.013810106,7200,1189291,1177785,1294908,1712645,1877786,1738944,1915354,1969133,2134598,2121908,2067414,1860252,1329985,1009993,759998,559687,436173,100,11,2.9,2.7,3.1,1.6,3.4,3.2,3.7,1329,50,733,1559,90,0,0,0,4.370227047,4.727692243,13.99269992,13.43498609,14.55718313,7082691,3420707,3661984,4.356732128,4.681951146,4.708026919,6.167533605,6.808138002,72.88038108,18161875,71.33160261,18728020,74.44795821,36889895,6.551304744,7.464608561,6.092643526,6.912682794,7.193380644,7.613950262,7.523452758,7.827732779,8.266416416,8.485491595,8.313201964,8.435045562,8.155674283,8.21842248,7.528970891,7.394906699,5.539023775,5.286979474,13.126919,3878608,15.2334113,2765851,10.99485866,6644458,4.397873052,4.014942492,3.740871314,3.021156848,3.240772711,2.224878484,3.853894223,1.733880834,5.147539743,0.38220175,25461190,50.3016129,25155855,49.6983871,50617045,8871143,17.526,-0.266161302,41745902,82.474,0.520524298,318230645.6,20.0483,4.2523,1.8403,1.3524,1.9147,0.1766,11.186,0,1.1386,0.1534,1.8914,0.0186,0.0372,0.0325,0.237,1.2036,29.9563,23.7197,0.6924,4.9,2.5,51781000,2.0481,9.3351,1.2318,20.5847,0.6085,1.6325,1.1279,4.6453,0.653,0,0.1633,1.0834,0.1633,0.0594,0.564,0.1187,5.2983,0.4749,40.6649,6.6934,2.4488,1.0359,25.3298,0.1804,14.4764,1.6698,8.3539,0.4741,11.4255,1.644,0.9843,2.9221,0.3504,0.0618,0.3556,0.2268,0.0618,0.3762,24.6702,0,4.329,0
